osm_id,road_name,road_type,ref,maxspeed,road_health_score,road_condition,potholes_count,accident_count,accident_severity,complaints_count,complaint_type,traffic_density,vehicle_count,allocated_budget_usd,spent_budget_usd,maintenance_type,contractor_name,contractor_rating,weather_condition
48055794,New Tissa Road,trunk,New-A2,60,44,Average,11,8,Low,11,Broken Divider,Low,7353,484108,385372,Pothole Repair,UrbanTrack,3.4,Foggy
48056148,Tangalle Road,trunk,A2,70,75,Good,10,1,Low,4,Waterlogging,High,2219,85863,251972,Divider Repair,RoadCare,4,Foggy
48056309,Timbolketiya-Tanamalwila Road,primary,B427,72,20,Poor,5,5,Medium,6,Cracks,Low,5314,106058,40434,Divider Repair,RoadCare,3.2,Rainy
48057887,Pannegamuwa-Tissa Road,primary,B464,70,76,Good,19,12,Medium,15,Broken Divider,Low,4039,176073,109781,Pothole Repair,UrbanTrack,3.2,Sunny
48057969,Keppetipola-Boralanda-Haputale Road,secondary,B353,50,64,Average,9,4,High,22,Cracks,High,2530,65149,387219,Pothole Repair,UrbanTrack,2.5,Foggy
48058001,Keppetipola-Boralanda-Haputale Road,secondary,B353,50,80,Good,16,13,High,19,Pothole,Low,3526,201702,70251,Divider Repair,UrbanTrack,4.3,Rainy
48461417,Katugastota-Kurunegala-Puttalam Road,trunk,A10,60,93,Good,19,1,Low,5,Cracks,Medium,8959,55251,185683,Divider Repair,Lanka Infra,4.1,Foggy
48461418,Chilaw - Wariyapola Road,primary,B079,60,57,Average,19,2,Medium,2,Broken Divider,High,1838,199100,44872,Divider Repair,Lanka Infra,3,Rainy
48592371,D.P. Wijesinghe Mawatha,primary,B645,50,31,Poor,14,0,Low,17,Cracks,Low,8226,457822,70688,Resurfacing,UrbanTrack,3.2,Foggy
48598816,Thoppuwa-Nattandiya-Madampe Road,secondary,B419,50,57,Average,12,5,High,7,Waterlogging,High,7884,492404,278203,Resurfacing,UrbanTrack,4.9,Rainy
48600878,Talawatugoda Road,primary,B47,50,93,Good,10,10,Medium,4,Broken Divider,Medium,3861,404962,297959,Divider Repair,RoadCare,2.5,Foggy
48652498,Negombo-Giriulla Road,primary,B322,0,92,Good,13,10,High,9,Waterlogging,Low,682,292073,209114,Pothole Repair,Lanka Infra,3.4,Cloudy
48652500,Kurunegala-Negombo Road,primary,B247,60,42,Average,13,15,Low,16,Waterlogging,Medium,911,247585,43309,Divider Repair,UrbanTrack,4.8,Foggy
48652539,Kurunegala - Kandy Road,trunk,A10,70,52,Average,5,7,High,11,Cracks,Medium,1721,110891,130243,Resurfacing,UrbanTrack,4.3,Foggy
48652917,Kurunegala-Negombo Road,primary,B308,60,87,Good,10,8,Low,19,Pothole,High,4492,148571,101199,Resurfacing,RoadCare,3.2,Sunny
48652919,Ekala-Kotadeniyawa Road,primary,B111,0,32,Poor,14,0,High,7,Broken Divider,Low,4917,277627,178315,Divider Repair,Lanka Infra,3,Sunny
48652995,Negombo-Mirigama Road,primary,B324,50,21,Poor,20,3,Medium,1,Pothole,High,5247,385281,45720,Divider Repair,Lanka Infra,2.5,Foggy
48653068,Minuwangoda-Miriswatta-Katana Road,primary,B289,0,62,Average,7,2,Medium,20,Pothole,Medium,5049,117004,153697,Pothole Repair,SafeHighway,3.1,Rainy
48654737,Pasyala-Giriulla Road,primary,AB29,60,73,Good,13,15,High,22,Pothole,High,3341,475946,244988,Resurfacing,Lanka Infra,3.9,Sunny
48671098,Thihariya-Warapalana Road,primary,B416,50,44,Average,20,8,High,13,Pothole,Low,4911,146339,57087,Pothole Repair,SafeHighway,4,Foggy
48671172,Thihariya-Warapalana Road,primary,B416,50,31,Poor,14,9,Medium,23,Pothole,High,7846,328854,351539,Divider Repair,UrbanTrack,4.8,Foggy
48671174,Thihariya-Warapalana Road,primary,B416,50,43,Average,8,11,High,25,Cracks,Medium,1774,399840,72723,Resurfacing,Lanka Infra,4.4,Foggy
48671276,Thihariya-Warapalana Road,primary,B416,50,40,Poor,19,0,Medium,5,Broken Divider,Low,5377,457158,160873,Divider Repair,UrbanTrack,3.2,Sunny
48677467,Ananda Coomaraswamy Mawatha,trunk,A0,50,28,Poor,20,3,Low,25,Pothole,Low,5390,436478,273459,Resurfacing,SafeHighway,4.1,Foggy
48678155,High Level Road,trunk,A4,60,24,Poor,12,10,Low,25,Broken Divider,Medium,5742,89115,81783,Pothole Repair,RoadCare,4.8,Foggy
48678156,Avissawella Bypass Road,primary,AB45,60,31,Poor,4,2,Low,16,Broken Divider,Low,7544,301907,100681,Pothole Repair,UrbanTrack,3.6,Sunny
48678169,Maitland Place,primary,AC1,60,35,Poor,13,5,High,24,Cracks,High,465,491863,61646,Pothole Repair,UrbanTrack,3.7,Sunny
48678177,Galigamuwa-Ruwanwella Road,secondary,B127,50,79,Good,18,7,Medium,13,Cracks,High,3338,481117,263584,Pothole Repair,Lanka Infra,2.6,Cloudy
48678604,Ananda Coomaraswamy Mawatha,trunk,A0,50,22,Poor,4,15,Medium,9,Pothole,Low,4456,106735,247468,Resurfacing,SafeHighway,3.6,Sunny
48678960,Gohagoda Road,primary,B365,60,52,Average,20,2,High,7,Waterlogging,High,5903,434635,26417,Pothole Repair,Lanka Infra,4.4,Foggy
48681871,Bauddhaloka Mawatha,primary,AC2,60,22,Poor,11,3,Medium,7,Broken Divider,Medium,534,295955,388926,Resurfacing,UrbanTrack,3,Rainy
48701240,Galle Road,trunk,A2,60,57,Average,8,7,High,23,Broken Divider,Medium,6042,325925,24123,Resurfacing,SafeHighway,3,Sunny
48703481,Lotus Road,primary,AC15,60,20,Poor,0,1,Low,6,Broken Divider,Low,3564,417281,117807,Pothole Repair,SafeHighway,4.9,Rainy
48704558,Pamankada Road,primary,AC21,40,44,Average,2,1,Medium,20,Broken Divider,Medium,790,108784,217711,Resurfacing,SafeHighway,2.9,Rainy
48726959,Dudley Senanayake Mawatha (Castle Street),trunk,A0,60,30,Poor,16,7,High,9,Broken Divider,Low,356,356367,94056,Divider Repair,Lanka Infra,3.9,Rainy
48728444,Sri Jayewardenepura Mawatha,trunk,A0,70,20,Poor,10,9,Medium,25,Pothole,Medium,6198,361620,386870,Divider Repair,SafeHighway,3,Cloudy
48728445,Sri Jayewardenepura Mawatha,trunk,A0,70,28,Poor,14,5,High,25,Waterlogging,Low,1552,105557,202553,Divider Repair,UrbanTrack,3.8,Cloudy
48729755,Cotta Road,primary,B62,60,50,Average,9,13,Low,0,Waterlogging,High,4749,266353,247996,Resurfacing,Lanka Infra,2.8,Foggy
48737618,Rambukkana-Mawathagama Road,secondary,B281,50,45,Average,0,7,Medium,17,Pothole,Low,4985,470347,399111,Divider Repair,SafeHighway,3.8,Cloudy
48737619,Rambukkana-Mawanella Road,secondary,B199,50,60,Average,4,6,Low,11,Waterlogging,High,3054,131178,118301,Pothole Repair,RoadCare,4,Sunny
48737621,Mawathagama-Barandana Road,secondary,B280,50,20,Poor,15,3,High,5,Cracks,Medium,9860,466936,212026,Divider Repair,RoadCare,4.2,Sunny
48737622,Mawathagama-Barandana Road,secondary,B281,50,72,Good,4,10,Medium,2,Cracks,High,6476,216819,11476,Pothole Repair,SafeHighway,2.8,Cloudy
48749135,Habarana-Trincomalee-Batticaloa Road,trunk,A11,70,80,Good,16,10,High,16,Pothole,Low,4981,113118,28496,Pothole Repair,RoadCare,4.6,Sunny
48757883,Jubilee Post,primary,B291,50,43,Average,8,12,Medium,18,Pothole,Low,1077,364515,78427,Divider Repair,RoadCare,3.5,Foggy
48760994,Kurunegala - Narammala - Madampe Road,primary,B247,70,35,Poor,14,12,Medium,14,Pothole,Low,6878,372111,197453,Divider Repair,Lanka Infra,3.2,Rainy
48796233,Sambudthwa Jayanthi Mawatha,primary,B120,50,84,Good,10,12,Low,20,Broken Divider,Medium,1738,54340,247882,Resurfacing,Lanka Infra,4.1,Cloudy
48799956,Independence Avenue,primary,AC1,60,56,Average,0,3,Low,6,Pothole,Low,1274,346536,20217,Resurfacing,UrbanTrack,2.7,Cloudy
48803635,Sri Saddharma Mawatha,trunk,A1,60,41,Average,15,11,Low,19,Pothole,Low,8777,408431,83832,Resurfacing,Lanka Infra,3.3,Sunny
48803639,Maligawatta Road,secondary,AC18,50,28,Poor,15,15,High,21,Broken Divider,Low,1835,113364,95590,Pothole Repair,UrbanTrack,3.8,Rainy
48805113,N. H. M. Abdul Cader Mawatha,primary,AC20,50,49,Average,8,10,High,22,Waterlogging,Medium,7878,180567,11063,Resurfacing,UrbanTrack,2.8,Foggy
48848554,Kaduwela – Athurugiriya Road,primary,B174,50,82,Good,7,15,Medium,7,Pothole,Medium,6301,154349,98858,Divider Repair,SafeHighway,3.8,Foggy
48848571,Sri Gnanawimala Mawatha,primary,B451,50,27,Poor,13,10,High,14,Broken Divider,High,9407,316478,20698,Resurfacing,RoadCare,3.6,Rainy
48859777,New Kandy Road,primary,B214,60,82,Good,13,0,High,25,Pothole,Low,3381,56529,63683,Resurfacing,SafeHighway,3.4,Sunny
48859781,Weliweriya-Kirindiwela Road,primary,B472,50,93,Good,11,9,Low,3,Cracks,Medium,723,429474,194258,Resurfacing,SafeHighway,4.7,Cloudy
48859919,High Level Road,trunk,A4,50,61,Average,18,3,Low,12,Waterlogging,Low,3574,176556,324909,Pothole Repair,Lanka Infra,4.1,Sunny
48859920,High Level Road,trunk,A4,60,32,Poor,3,15,Low,19,Waterlogging,Medium,3961,396182,126726,Pothole Repair,Lanka Infra,3.3,Rainy
48893713,Anagarika Dharmapala Mawatha (Allen Avenue),primary,B11,40,31,Poor,10,6,Low,23,Pothole,Medium,2394,421648,41165,Resurfacing,SafeHighway,4.4,Sunny
48952387,Sedawatta Road,primary,AB10,60,79,Good,9,2,High,21,Pothole,High,8026,328015,134966,Pothole Repair,RoadCare,4.5,Foggy
48953374,Biyagama Makola Road,primary,B632,50,95,Good,20,5,High,15,Broken Divider,Medium,2663,117394,382389,Pothole Repair,RoadCare,2.6,Cloudy
48955354,Biyagama Free Trade Zone Road,primary,B632,50,25,Poor,12,4,Medium,14,Pothole,Low,181,478102,32854,Resurfacing,UrbanTrack,2.7,Rainy
48955687,Pattiwila-Makola Road,primary,B362,50,70,Average,4,2,Low,10,Waterlogging,Low,5430,405834,238837,Pothole Repair,SafeHighway,2.6,Cloudy
48958438,Station Road,tertiary,B027,40,39,Poor,19,2,Medium,24,Pothole,Medium,9216,253983,93816,Pothole Repair,UrbanTrack,3.5,Rainy
48958693,Buthgamuwa Road,primary,B469,50,48,Average,6,6,Low,20,Cracks,High,722,201117,110560,Resurfacing,SafeHighway,4.2,Cloudy
48960694,Negombo Road,trunk,A3,60,50,Average,1,7,Low,22,Pothole,High,7115,373084,368442,Pothole Repair,RoadCare,4.9,Cloudy
48999708,Kawdana Road,primary,B547,50,72,Good,2,10,Low,3,Waterlogging,High,7734,190956,254481,Divider Repair,RoadCare,2.8,Sunny
48999711,Kawdana Road,primary,B547,50,79,Good,2,8,Medium,7,Broken Divider,Medium,5800,394787,174721,Pothole Repair,UrbanTrack,3,Sunny
49002008,Anagarika Dharmapala Mawatha (Allen Avenue),primary,B11,40,63,Average,9,4,Medium,22,Cracks,Low,5219,407082,354045,Divider Repair,RoadCare,2.7,Foggy
49900152,Jaffna - Kankesanthurai Road,trunk,AA009,40,93,Good,4,11,Low,1,Waterlogging,High,1427,431412,38618,Pothole Repair,RoadCare,3.5,Foggy
49900403,Puliyankulam-Mullaittivu,secondary,B296,50,42,Average,0,14,High,2,Broken Divider,Medium,5398,261922,166439,Resurfacing,SafeHighway,3.1,Sunny
49900404,Kanagarayankulam Karappakuthy Road,residential,NVVNE125,40,53,Average,13,13,Low,20,Pothole,Low,6678,383925,190877,Divider Repair,SafeHighway,4.7,Rainy
49901314,Oddusudan-Nedunkerni Road,tertiary,B334,50,25,Poor,7,8,Low,4,Broken Divider,Medium,1024,386062,39487,Resurfacing,Lanka Infra,4.1,Sunny
49901468,Mankulam-Vellankulam Road,secondary,B269,50,49,Average,7,5,Low,10,Waterlogging,High,5691,479313,202041,Divider Repair,UrbanTrack,4.9,Rainy
49927288,Krindiwita-Ganemulla Road,primary,B226,50,49,Average,10,5,Low,21,Cracks,High,4844,122862,173076,Resurfacing,Lanka Infra,3.8,Cloudy
50002949,Philip Gunawardene Mawatha (Reid Avenue),trunk,A4,60,86,Good,8,0,Low,13,Waterlogging,Low,2533,269286,188423,Pothole Repair,SafeHighway,4.7,Foggy
50070021,High Level Road,trunk,A4,50,24,Poor,12,8,Low,24,Broken Divider,Medium,1337,384512,219793,Divider Repair,SafeHighway,4.7,Rainy
50071262,Galle Road,trunk,A2,60,31,Poor,2,10,Medium,23,Pothole,High,1858,276059,228238,Pothole Repair,SafeHighway,2.5,Cloudy
50071266,Galle Road,trunk,A2,50,39,Poor,16,13,Low,6,Broken Divider,Medium,6278,155277,143980,Pothole Repair,UrbanTrack,3,Sunny
50071268,Galle Road,trunk,A2,60,74,Good,0,0,High,25,Broken Divider,Low,8839,384577,383357,Pothole Repair,UrbanTrack,3,Rainy
50123544,Kantale-Allai Road,secondary,B10,50,80,Good,14,6,High,1,Broken Divider,Low,8385,98387,223048,Pothole Repair,RoadCare,4.2,Sunny
50123546,Kantale-Allai Road,secondary,B10,50,51,Average,8,8,Low,3,Pothole,Low,6630,319059,164160,Divider Repair,UrbanTrack,4.2,Rainy
50127324,Orutota Road,primary,B570,50,56,Average,8,10,Low,24,Pothole,High,4593,230209,398396,Pothole Repair,SafeHighway,4.2,Cloudy
50127325,Uruval oya bridge,primary,B570,50,89,Good,16,0,High,7,Waterlogging,Low,6685,346201,61571,Pothole Repair,UrbanTrack,3,Cloudy
50130625,Bauddhaloka Mawatha (King George Avenue),primary,B219,50,36,Poor,18,11,High,19,Waterlogging,Medium,1731,53235,320355,Divider Repair,SafeHighway,5,Foggy
50130628,Main Street (Bazaaar St),primary,B50,40,34,Poor,15,5,Low,18,Cracks,Medium,8026,265658,394287,Resurfacing,UrbanTrack,2.7,Sunny
50130632,Orutota Road,primary,B569,50,42,Average,12,5,High,10,Waterlogging,High,1131,54762,217639,Divider Repair,Lanka Infra,3.3,Foggy
50131273,Galagedara-Rambukkana Road,primary,B122,50,62,Average,2,15,High,25,Pothole,High,7390,267818,32190,Divider Repair,UrbanTrack,4,Cloudy
50131343,Bauddhaloka Mawatha,secondary,B82,50,85,Good,9,3,High,7,Pothole,Medium,6656,222505,115207,Divider Repair,SafeHighway,4.6,Rainy
50131783,Kurunegala-Negombo Road,primary,B247,60,21,Poor,6,7,High,16,Broken Divider,Low,7657,367067,30869,Pothole Repair,UrbanTrack,2.9,Cloudy
50131784,Main Street,primary,B051,60,26,Poor,3,4,Medium,14,Cracks,High,5088,319359,277303,Resurfacing,RoadCare,3.3,Rainy
50132707,Temple Road,primary,B530,50,69,Average,17,4,Low,10,Broken Divider,Low,5416,186432,369322,Resurfacing,SafeHighway,2.8,Foggy
50133268,Old Kesbawa Road,primary,B134,50,27,Poor,14,5,High,0,Waterlogging,High,2541,467295,104314,Divider Repair,UrbanTrack,3.1,Rainy
50133381,Galle Road,trunk,A2,60,59,Average,20,12,Low,3,Cracks,Low,1118,151825,274693,Divider Repair,RoadCare,3.9,Sunny
50165568,Gampaha-Ja Ela Road,trunk,A33,50,92,Good,13,1,High,7,Pothole,Low,8335,159508,335804,Resurfacing,UrbanTrack,3.1,Foggy
50165994,Minuwangoda-Gampaha-Mriswatta Road,primary,B288,0,67,Average,11,13,Low,7,Waterlogging,Medium,748,119369,285306,Resurfacing,RoadCare,3.5,Foggy
50166173,Gampaha-Ja Ela Road,trunk,A33,60,77,Good,1,5,Low,6,Pothole,Medium,3803,157970,195305,Resurfacing,UrbanTrack,4.8,Cloudy
50168353,Gampaha-Ja Ela Road,trunk,A33,60,37,Poor,5,6,Medium,22,Cracks,Low,6113,86182,125950,Resurfacing,UrbanTrack,3.2,Foggy
50168908,Gampaha-Ja Ela Road,trunk,A33,60,58,Average,8,14,High,22,Broken Divider,Medium,3230,391818,314937,Resurfacing,RoadCare,3,Cloudy
50177894,Makola-Udupila Road,primary,B262,50,62,Average,15,5,Low,20,Waterlogging,Low,971,88408,127846,Resurfacing,Lanka Infra,3,Foggy
50186053,Makola-Udupila Road,primary,B262,50,93,Good,18,0,Medium,14,Waterlogging,Low,1838,433540,267628,Resurfacing,Lanka Infra,4.7,Sunny
50281338,Katunayake-Veyangoda Road,primary,B208,0,89,Good,5,9,High,23,Cracks,High,186,391031,255096,Resurfacing,UrbanTrack,3.9,Foggy
50281341,Katunayake-Veyangoda Road,primary,B208,0,32,Poor,20,6,Medium,23,Broken Divider,High,391,288962,159366,Resurfacing,Lanka Infra,3.9,Rainy
50281421,Ekala-Kotadeniyawa Road,primary,B111,0,47,Average,15,10,Medium,22,Cracks,High,4234,392109,35086,Resurfacing,Lanka Infra,3.3,Sunny
50281648,Katunayake-Veyangoda Road,primary,B208,0,94,Good,4,8,Medium,15,Pothole,Medium,7259,191893,226513,Resurfacing,Lanka Infra,3.3,Foggy
50281649,Ekala-Kotadeniyawa Road,primary,B111,0,82,Good,6,11,High,15,Broken Divider,High,7044,121860,235732,Pothole Repair,RoadCare,3,Foggy
50281651,Ekala-Kotadeniyawa Road,primary,B111,0,33,Poor,20,6,High,4,Waterlogging,Medium,1608,108719,257293,Resurfacing,Lanka Infra,2.7,Sunny
50281652,Ekala-Kotadeniyawa Road,primary,B111,0,25,Poor,2,8,High,14,Pothole,High,4677,204773,164315,Pothole Repair,SafeHighway,3,Foggy
50281653,Katunayake-Veyangoda Road,primary,B208,0,52,Average,9,2,Medium,25,Waterlogging,High,7137,163271,226682,Divider Repair,UrbanTrack,3,Foggy
50281774,Katunayake-Veyangoda Road,primary,B208,0,70,Average,19,5,Low,23,Waterlogging,Medium,4467,398292,347980,Pothole Repair,RoadCare,4.9,Rainy
50281806,Minuwangoda-Gampaha-Mriswatta Road,primary,B288,0,34,Poor,13,4,Medium,12,Pothole,Low,6091,92956,166888,Pothole Repair,SafeHighway,3.5,Sunny
50282560,Kotugoda-Udugampola Road,primary,B400,50,43,Average,12,14,Low,11,Broken Divider,Medium,1188,394684,139151,Divider Repair,UrbanTrack,4.4,Cloudy
50282561,Minuwangoda-Gampaha-Mriswatta Road,primary,B288,0,63,Average,11,7,High,18,Broken Divider,Low,8939,393228,134823,Divider Repair,Lanka Infra,2.8,Rainy
50282562,Udugampola-Divulapitiya Road,primary,B430,50,57,Average,20,1,Medium,5,Pothole,Low,5114,290445,202091,Pothole Repair,RoadCare,3.7,Foggy
50282563,Udugampola-Divulapitiya Road,primary,B430,50,77,Good,14,1,High,15,Cracks,Low,3323,193357,211166,Divider Repair,Lanka Infra,3.6,Foggy
50282565,Minuwangoda-Gampaha-Mriswatta Road,primary,B288,0,42,Average,10,2,Low,24,Broken Divider,Low,9552,57256,154500,Divider Repair,RoadCare,4.9,Cloudy
50282566,Kotugoda-Udugampola Road,primary,B400,50,83,Good,13,9,Medium,20,Broken Divider,Medium,3552,254356,302328,Resurfacing,UrbanTrack,4.8,Sunny
50282567,Minuwangoda-Gampaha-Mriswatta Road,primary,B288,0,51,Average,1,14,High,19,Cracks,Medium,8596,218460,185569,Resurfacing,SafeHighway,3.5,Cloudy
50282646,Old Minuwangoda Road,primary,B288,50,69,Average,3,13,Medium,0,Waterlogging,Medium,1719,104411,175739,Pothole Repair,Lanka Infra,2.8,Cloudy
50283186,Kotugoda-Udugampola Road,primary,B400,50,64,Average,16,10,Low,24,Pothole,Medium,2267,464492,264673,Divider Repair,RoadCare,2.7,Rainy
50283708,Minuwangoda-Gampaha-Mriswatta Road,primary,B288,0,65,Average,12,14,Medium,0,Cracks,Medium,2455,354304,31254,Divider Repair,RoadCare,4.9,Foggy
50286636,Gampaha-Ja Ela Road,trunk,A33,60,81,Good,10,11,Low,23,Cracks,High,7876,209006,104572,Pothole Repair,SafeHighway,4.2,Foggy
50286639,Ekala-Kotadeniyawa Road,primary,B111,0,51,Average,7,7,Medium,21,Cracks,High,7694,89982,215829,Divider Repair,SafeHighway,2.7,Foggy
50286642,Ekala-Kotadeniyawa Road,primary,B111,0,45,Average,14,10,Low,12,Waterlogging,Medium,3843,396886,268014,Divider Repair,RoadCare,4.8,Foggy
50286643,Gampaha-Ja Ela Road,trunk,A33,60,90,Good,17,15,Medium,18,Waterlogging,Low,4284,99008,307571,Resurfacing,SafeHighway,3.7,Foggy
50286644,Gampaha-Ja Ela Road,trunk,A33,60,28,Poor,17,4,High,1,Cracks,High,2657,68998,98606,Pothole Repair,Lanka Infra,3.3,Sunny
50286645,Gampaha-Ja Ela Road,trunk,A33,60,93,Good,5,9,Low,24,Cracks,Low,1858,74387,44074,Divider Repair,UrbanTrack,3.9,Cloudy
50287362,Seeduwa-Kotugoda Road,primary,B400,50,28,Poor,8,0,High,13,Broken Divider,High,7074,315430,126549,Divider Repair,Lanka Infra,3.1,Rainy
50287363,Seeduwa-Kotugoda Road,primary,B400,50,48,Average,18,0,Low,8,Waterlogging,Low,7535,407541,394377,Pothole Repair,UrbanTrack,4,Sunny
50287368,Seeduwa-Kotugoda Road,primary,B400,50,30,Poor,0,4,High,3,Cracks,Low,1723,296266,240169,Resurfacing,UrbanTrack,4,Cloudy
50302216,Minuwangoda-Miriswatta-Katana Road,primary,B289,0,68,Average,12,13,Low,0,Broken Divider,Low,4357,442080,364517,Divider Repair,RoadCare,2.6,Foggy
50302460,Biyagama Free Trade Zone Road,primary,B632,50,76,Good,17,3,Low,21,Waterlogging,High,8011,229605,93083,Divider Repair,Lanka Infra,4.9,Cloudy
50303856,Baseline Road,primary,B597,40,62,Average,2,6,High,21,Waterlogging,High,9631,334510,341261,Divider Repair,SafeHighway,4.2,Foggy
50305366,Katunayake-Veyangoda Road,primary,B208,0,75,Good,2,6,Low,22,Cracks,High,6497,300624,236029,Pothole Repair,RoadCare,5,Sunny
50305367,Katunayake-Veyangoda Road,primary,B208,0,40,Poor,13,0,Low,19,Pothole,High,8420,144431,108622,Divider Repair,RoadCare,2.6,Sunny
50306655,Colombo-Puttalam Road,trunk,A3,70,22,Poor,3,4,Medium,13,Cracks,High,9124,311121,279218,Pothole Repair,Lanka Infra,4.2,Rainy
50306656,Colombo-Puttalam Road,trunk,A3,70,56,Average,20,3,Medium,7,Waterlogging,Low,6498,225993,133556,Divider Repair,UrbanTrack,3.6,Sunny
50308076,Madampalla Road,primary,B228,50,92,Good,14,15,Medium,1,Broken Divider,Low,2188,211981,322320,Pothole Repair,SafeHighway,4.5,Cloudy
50309327,Main Street,primary,B261,60,89,Good,14,2,Low,1,Cracks,Medium,2123,183257,77680,Resurfacing,Lanka Infra,3.9,Rainy
50310144,Rajapaksa Broadway,primary,B27-21,40,73,Good,20,10,High,20,Pothole,Low,6137,309470,94773,Pothole Repair,RoadCare,4.5,Cloudy
50310196,Custom Road,primary,B407,50,42,Average,20,14,Low,13,Broken Divider,High,8791,303971,103946,Resurfacing,RoadCare,3.3,Sunny
